ID CT,ID BO,ID ME,ID ONG NOI,ID BA NOI,ID ONG NGOAI,ID BA NGOAI,SL BA NGOAI,SL ONG NGOAI,SL BA NOI,SL ONG NOI,SL ME,SL BO,SL CT
21333261024,21222260033,21222311060,21111290059,21111401092,21111330062,21111081019,4,4,6,5,0,4,4
21333261027,21222260033,21222411041,21111290059,21111401092,21111430152,21111371131,6,5,6,5,5,4,7
21333261030,21222260033,21222231039,21111290059,21111401092,21111240104,21111041162,6,5,6,5,0,4,0
21333261032,21222260033,21222371022,21111290059,21111401092,21111040043,21111071111,6,6,6,5,4,4,6
21333261035,21222260033,21222491074,21111290059,21111401092,21111510004,21111071043,6,5,6,5,6,4,6
21333261038,21222260033,21222371022,21111290059,21111401092,21111040043,21111071111,6,6,6,5,4,4,6
21333261039,21222260033,21222451025,21111290059,21111401092,21111490049,21111181154,3,5,6,5,6,4,4
21333261040,21222260033,21222451025,21111290059,21111401092,21111490049,21111181154,3,5,6,5,6,4,6
21333261044,21222260033,21222451025,21111290059,21111401092,21111490049,21111181154,3,5,6,5,6,4,6
21333261047,21222260033,21222231039,21111290059,21111401092,21111240104,21111041162,6,5,6,5,0,4,4
21333261048,21222260033,21222451025,21111290059,21111401092,21111490049,21111181154,3,5,6,5,6,4,0
21333261050,21222260033,21222371022,21111290059,21111401092,21111040043,21111071111,6,6,6,5,4,4,7
21333261053,21222260033,21222231039,21111290059,21111401092,21111240104,21111041162,6,5,6,5,0,4,0
21333261057,21222260033,21222091005,21111290059,21111401092,21111070079,21111101033,4,6,6,5,7,4,2
21333261058,21222260033,21222231039,21111290059,21111401092,21111240104,21111041162,6,5,6,5,0,4,3
21333261062,21222260033,21222491074,21111290059,21111401092,21111510004,21111071043,6,5,6,5,6,4,5
21333261065,21222260033,21222371022,21111290059,21111401092,21111040043,21111071111,6,6,6,5,4,4,7
21333271029,21222260004,21222371053,21111290059,21111401092,21111040043,21111151081,6,6,6,5,5,4,3
21333271049,21222260004,21222231043,21111290059,21111401092,21111240104,21111161039,4,5,6,5,0,4,0
21333271051,21222260004,21222231043,21111290059,21111401092,21111240104,21111161039,4,5,6,5,0,4,2
21333271056,21222260004,21222071044,21111290059,21111401092,21111050156,21111261105,7,5,6,5,6,4,6
21333281001,21222260009,21222401065,21111290059,21111251085,21111250039,21111071089,6,5,6,5,6,4,1
21333281002,21222260009,21222311011,21111290059,21111251085,21111330062,21111341028,2,4,6,5,3,4,4
21333281003,21222260009,21222491076,21111290059,21111251085,21111510004,21111071043,6,5,6,5,0,4,0
21333281004,21222260009,21222311011,21111290059,21111251085,21111330062,21111341028,2,4,6,5,3,4,0
21333281005,21222260009,21222231007,21111290059,21111251085,21111240104,21111131060,7,5,6,5,3,4,3
21333281013,21222260009,21222401065,21111290059,21111251085,21111250039,21111071089,6,5,6,5,6,4,0
21333281014,21222260009,21222411019,21111290059,21111251085,21111430152,21111331006,7,5,6,5,7,4,0
21333281017,21222260009,21222311011,21111290059,21111251085,21111330062,21111341028,2,4,6,5,3,4,0
21333281023,21222260009,21222401065,21111290059,21111251085,21111250039,21111071089,6,5,6,5,6,4,5
21333281025,21222260009,21222231007,21111290059,21111251085,21111240104,21111131060,7,5,6,5,3,4,6
21333281026,21222260009,21222401065,21111290059,21111251085,21111250039,21111071089,6,5,6,5,6,4,0
21333281027,21222260009,21222231007,21111290059,21111251085,21111240104,21111131060,7,5,6,5,3,4,0
21333281036,21222260009,21222091022,21111290059,21111251085,21111070079,21111351122,4,6,6,5,7,4,0
21333281041,21222260009,21222071009,21111290059,21111251085,21111050156,21111511068,4,5,6,5,3,4,0
21333281046,21222260009,21222071009,21111290059,21111251085,21111050156,21111511068,4,5,6,5,3,4,1
21333281047,21222260009,21222411019,21111290059,21111251085,21111430152,21111331006,7,5,6,5,7,4,6
21333281049,21222260009,21222411019,21111290059,21111251085,21111430152,21111331006,7,5,6,5,7,4,6
21333281050,21222260009,21222071009,21111290059,21111251085,21111050156,21111511068,4,5,6,5,3,4,0
21333281060,21222260009,21222091022,21111290059,21111251085,21111070079,21111351122,4,6,6,5,7,4,1
21333281061,21222260009,21222451068,21111290059,21111251085,21111490049,21111181154,3,5,6,5,2,4,1
21333281064,21222260009,21222451068,21111290059,21111251085,21111490049,21111181154,3,5,6,5,2,4,2
21333281066,21222260009,21222071009,21111290059,21111251085,21111050156,21111511068,4,5,6,5,3,4,5
21333281070,21222260009,21222491076,21111290059,21111251085,21111510004,21111071043,6,5,6,5,0,4,0
21333281071,21222260009,21222411019,21111290059,21111251085,21111430152,21111331006,7,5,6,5,7,4,7
21333281076,21222260009,21222131038,21111290059,21111251085,21111110082,21111161141,5,5,6,5,3,4,0
21333281082,21222260009,21222491076,21111290059,21111251085,21111510004,21111071043,6,5,6,5,0,4,0
21333290080,21222270059,21222311039,21111290100,21111341085,21111330062,21111041032,7,4,6,5,5,3,7
21333291019,21222270059,21222231048,21111290100,21111341085,21111240104,21111251096,5,5,6,5,4,3,7
21333291025,21222270059,21222091044,21111290100,21111341085,21111070079,21111431015,5,6,6,5,7,3,6
21333291035,21222270059,21222311039,21111290100,21111341085,21111330062,21111041032,7,4,6,5,5,3,4
21333291052,21222270059,21222091044,21111290100,21111341085,21111070079,21111431015,5,6,6,5,7,3,5
21333291057,21222270059,21222091044,21111290100,21111341085,21111070079,21111431015,5,6,6,5,7,3,6
21333291058,21222270059,21222181031,21111290100,21111341085,21111130013,21111131122,5,5,6,5,4,3,3
21333291059,21222270059,21222491048,21111290100,21111341085,21111510004,21111321089,0,5,6,5,6,3,5
21333291064,21222270059,21222311039,21111290100,21111341085,21111330062,21111041032,7,4,6,5,5,3,5
21333291071,21222270059,21222031009,21111290100,21111341085,21111020046,21111101105,6,4,6,5,1,3,0
21333301001,21222270044,21222181041,21111290100,21111201100,21111130013,21111051051,6,5,6,5,5,3,4
21333301002,21222270044,21222091012,21111290100,21111201100,21111070079,21111171086,6,6,6,5,0,3,0
21333301005,21222270044,21222131044,21111290100,21111201100,21111110082,21111261027,4,5,6,5,0,3,0
21333301011,21222270044,21222371066,21111290100,21111201100,21111040043,21111031059,7,6,6,5,7,3,0
21333301017,21222270044,21222131044,21111290100,21111201100,21111110082,21111261027,4,5,6,5,0,3,4
21333301022,21222270044,21222181041,21111290100,21111201100,21111130013,21111051051,6,5,6,5,5,3,6
21333301038,21222270044,21222131044,21111290100,21111201100,21111110082,21111261027,4,5,6,5,0,3,0
21333301045,21222270044,21222091012,21111290100,21111201100,21111070079,21111171086,6,6,6,5,0,3,2
21333301048,21222270044,21222411057,21111290100,21111201100,21111430152,21111191079,5,5,6,5,0,3,0
21333301054,21222270044,21222091012,21111290100,21111201100,21111070079,21111171086,6,6,6,5,0,3,4
21333301055,21222270044,21222261037,21111290100,21111201100,21111290059,21111491057,6,5,6,5,4,3,6
21333301057,21222270044,21222261037,21111290100,21111201100,21111290059,21111491057,6,5,6,5,4,3,6
21333301058,21222270044,21222441003,21111290100,21111201100,21111450143,21111281070,6,5,6,5,2,3,5
21333301062,21222270044,21222091012,21111290100,21111201100,21111070079,21111171086,6,6,6,5,0,3,0
21333301070,21222270044,21222311048,21111290100,21111201100,21111330062,21111121159,5,4,6,5,0,3,4
21333301082,21222270044,21222411057,21111290100,21111201100,21111430152,21111191079,5,5,6,5,0,3,1
21333301085,21222270044,21222261037,21111290100,21111201100,21111290059,21111491057,6,5,6,5,4,3,5
21333301086,21222270044,21222061059,21111290100,21111201100,21111030135,21111171112,6,4,6,5,3,3,4
21333310040,21222270021,21222030043,21111290100,21111301014,21111020046,21111441062,4,4,6,5,0,3,0
21333310051,21222270021,21222231051,21111290100,21111301014,21111240104,21111491096,6,5,6,5,7,3,0
21333311008,21222270021,21222261011,21111290100,21111301014,21111290059,21111091013,5,5,6,5,6,3,0
21333311010,21222270021,21222311068,21111290100,21111301014,21111330062,21111081019,4,4,6,5,2,3,3
21333311015,21222270021,21222131047,21111290100,21111301014,21111110082,21111141030,2,5,6,5,0,3,0
21333311016,21222270021,21222030043,21111290100,21111301014,21111020046,21111441062,4,4,6,5,0,3,0
21333311017,21222270021,21222401039,21111290100,21111301014,21111250039,21111451064,5,5,6,5,4,3,6
21333311024,21222270021,21222311068,21111290100,21111301014,21111330062,21111081019,4,4,6,5,2,3,0
21333311035,21222270021,21222231051,21111290100,21111301014,21111240104,21111491096,6,5,6,5,7,3,6
21333311036,21222270021,21222261011,21111290100,21111301014,21111290059,21111091013,5,5,6,5,6,3,6
21333311048,21222270021,21222441041,21111290100,21111301014,21111450143,21111071077,7,5,6,5,0,3,4
21333311051,21222270021,21222091004,21111290100,21111301014,21111070079,21111261066,6,6,6,5,2,3,1
21333311052,21222270021,21222091004,21111290100,21111301014,21111070079,21111261066,6,6,6,5,2,3,0
21333311053,21222270021,21222261011,21111290100,21111301014,21111290059,21111091013,5,5,6,5,6,3,3
21333311054,21222270021,21222231051,21111290100,21111301014,21111240104,21111491096,6,5,6,5,7,3,1
21333311059,21222270021,21222091004,21111290100,21111301014,21111070079,21111261066,6,6,6,5,2,3,3
21333311063,21222270021,21222091004,21111290100,21111301014,21111070079,21111261066,6,6,6,5,2,3,4
21333311070,21222270021,21222181020,21111290100,21111301014,21111130013,21111211086,7,5,6,5,5,3,1
21333311071,21222270021,21222030043,21111290100,21111301014,21111020046,21111441062,4,4,6,5,0,3,0
21333311075,21222270021,21222401039,21111290100,21111301014,21111250039,21111451064,5,5,6,5,4,3,3
21333311078,21222270021,21222061054,21111290100,21111301014,21111030135,21111101085,5,4,6,5,0,3,7
21333311082,21222270021,21222481021,21111290100,21111301014,21111500013,21111011012,6,6,6,5,0,3,4
21333311084,21222270021,21222231051,21111290100,21111301014,21111240104,21111491096,6,5,6,5,7,3,4
21333311088,21222270021,21222401039,21111290100,21111301014,21111250039,21111451064,5,5,6,5,4,3,6
21333311092,21222270021,21222371015,21111290100,21111301014,21111040043,21111121080,4,6,6,5,6,3,4
21333311097,21222270021,21222441041,21111290100,21111301014,21111450143,21111071077,7,5,6,5,0,3,0
21333321003,21222270033,21222221059,21111290100,21111301014,21111230109,21111301085,6,5,6,5,1,3,0
21333321010,21222270033,21222131012,21111290100,21111301014,21111110082,21111141030,2,5,6,5,4,3,0
21333321012,21222270033,21222441028,21111290100,21111301014,21111450143,21111151035,6,5,6,5,3,3,5
21333321019,21222270033,21222091030,21111290100,21111301014,21111070079,21111141073,4,6,6,5,7,3,5
21333321020,21222270033,21222481018,21111290100,21111301014,21111500013,21111071046,7,6,6,5,7,3,6
21333321022,21222270033,21222091030,21111290100,21111301014,21111070079,21111141073,4,6,6,5,7,3,7
21333321023,21222270033,21222091030,21111290100,21111301014,21111070079,21111141073,4,6,6,5,7,3,4
21333321034,21222270033,21222481018,21111290100,21111301014,21111500013,21111071046,7,6,6,5,7,3,0
21333321040,21222270033,21222311050,21111290100,21111301014,21111330062,21111251037,6,4,6,5,5,3,4
21333321041,21222270033,21222441028,21111290100,21111301014,21111450143,21111151035,6,5,6,5,3,3,0
21333321043,21222270033,21222091030,21111290100,21111301014,21111070079,21111141073,4,6,6,5,7,3,0
21333321045,21222270033,21222311050,21111290100,21111301014,21111330062,21111251037,6,4,6,5,5,3,2
21333321046,21222270033,21222091030,21111290100,21111301014,21111070079,21111141073,4,6,6,5,7,3,5
21333321051,21222270033,21222091030,21111290100,21111301014,21111070079,21111141073,4,6,6,5,7,3,3
21333321061,21222270033,21222091030,21111290100,21111301014,21111070079,21111141073,4,6,6,5,7,3,0
21333321076,21222270033,21222311050,21111290100,21111301014,21111330062,21111251037,6,4,6,5,5,3,5
21333321079,21222270033,21222221059,21111290100,21111301014,21111230109,21111301085,6,5,6,5,1,3,2
21333321081,21222270033,21222091030,21111290100,21111301014,21111070079,21111141073,4,6,6,5,7,3,2
21333330009,21222300001,21222261039,21111330054,21111251047,21111290059,21111251085,6,5,7,4,6,4,1
21333330056,21222300001,21222181019,21111330054,21111251047,21111130013,21111351052,4,5,7,4,1,4,0
21333331007,21222300001,21222181019,21111330054,21111251047,21111130013,21111351052,4,5,7,4,1,4,6
21333331024,21222300001,21222131030,21111330054,21111251047,21111110082,21111311047,6,5,7,4,1,4,5
21333331026,21222300001,21222181019,21111330054,21111251047,21111130013,21111351052,4,5,7,4,1,4,0
21333331028,21222300001,21222311016,21111330054,21111251047,21111330062,21111251037,6,4,7,4,0,4,7
21333331029,21222300001,21222181019,21111330054,21111251047,21111130013,21111351052,4,5,7,4,1,4,3
21333331033,21222300001,21222091041,21111330054,21111251047,21111070079,21111221056,6,6,7,4,6,4,0
21333331039,21222300001,21222091041,21111330054,21111251047,21111070079,21111221056,6,6,7,4,6,4,0
21333331040,21222300001,21222261039,21111330054,21111251047,21111290059,21111251085,6,5,7,4,6,4,3
21333331042,21222300001,21222061058,21111330054,21111251047,21111030135,21111511071,5,4,7,4,4,4,0
21333331047,21222300001,21222131030,21111330054,21111251047,21111110082,21111311047,6,5,7,4,1,4,7
21333331050,21222300001,21222091041,21111330054,21111251047,21111070079,21111221056,6,6,7,4,6,4,5
21333331052,21222300001,21222311016,21111330054,21111251047,21111330062,21111251037,6,4,7,4,0,4,0
21333331054,21222300001,21222221041,21111330054,21111251047,21111230109,21111131076,6,5,7,4,3,4,5
21333331055,21222300001,21222091041,21111330054,21111251047,21111070079,21111221056,6,6,7,4,6,4,0
21333331057,21222300001,21222091041,21111330054,21111251047,21111070079,21111221056,6,6,7,4,6,4,0
21333331060,21222300001,21222261039,21111330054,21111251047,21111290059,21111251085,6,5,7,4,6,4,6
21333331062,21222300001,21222311016,21111330054,21111251047,21111330062,21111251037,6,4,7,4,0,4,6
21333331066,21222300001,21222061058,21111330054,21111251047,21111030135,21111511071,5,4,7,4,4,4,3
21333331068,21222300001,21222091041,21111330054,21111251047,21111070079,21111221056,6,6,7,4,6,4,0
21333331070,21222300001,21222371031,21111330054,21111251047,21111040043,21111031059,7,6,7,4,7,4,5
21333331076,21222300001,21222371031,21111330054,21111251047,21111040043,21111031059,7,6,7,4,7,4,3
21333331080,21222300001,21222131030,21111330054,21111251047,21111110082,21111311047,6,5,7,4,1,4,5
21333331081,21222300001,21222091041,21111330054,21111251047,21111070079,21111221056,6,6,7,4,6,4,0
21333341012,21222320033,21222371072,21111330023,21111291085,21111040043,21111121080,4,6,6,4,6,2,0
21333341018,21222320033,21222091008,21111330023,21111291085,21111070079,21111261066,6,6,6,4,0,2,0
21333341023,21222320033,21222221056,21111330023,21111291085,21111230109,21111161041,2,5,6,4,3,2,5
21333341024,21222320033,21222401016,21111330023,21111291085,21111250039,21111381014,6,5,6,4,0,2,0
21333341029,21222320033,21222311001,21111330023,21111291085,21111330062,21111251037,6,4,6,4,6,2,2
21333341033,21222320033,21222371072,21111330023,21111291085,21111040043,21111121080,4,6,6,4,6,2,6
21333341040,21222320033,21222401016,21111330023,21111291085,21111250039,21111381014,6,5,6,4,0,2,4
21333341048,21222320033,21222371072,21111330023,21111291085,21111040043,21111121080,4,6,6,4,6,2,6
21333341056,21222320033,21222371072,21111330023,21111291085,21111040043,21111121080,4,6,6,4,6,2,5
21333341063,21222320033,21222401016,21111330023,21111291085,21111250039,21111381014,6,5,6,4,0,2,7
21333351006,21222360030,21222171030,21111360003,21111191138,21111120091,21111091114,4,5,5,5,4,4,0
21333351013,21222360030,21222311005,21111360003,21111191138,21111330062,21111151135,2,4,5,5,4,4,0
21333351025,21222360030,21222061016,21111360003,21111191138,21111030135,21111171112,6,4,5,5,3,4,0
21333351028,21222360030,21222171030,21111360003,21111191138,21111120091,21111091114,4,5,5,5,4,4,2
21333351043,21222360030,21222021012,21111360003,21111191138,21111020016,21111181035,5,4,5,5,0,4,0
21333351044,21222360030,21222371012,21111360003,21111191138,21111040043,21111151081,6,6,5,5,2,4,0
21333351046,21222360030,21222371012,21111360003,21111191138,21111040043,21111151081,6,6,5,5,2,4,6
21333351053,21222360030,21222021012,21111360003,21111191138,21111020016,21111181035,5,4,5,5,0,4,0
21333351072,21222360030,21222431060,21111360003,21111191138,21111450102,21111281114,4,5,5,5,5,4,1
21333361003,21222370013,21222431039,21111040043,21111121080,21111450102,21111191005,5,5,4,6,7,5,7
21333361005,21222370013,21222131067,21111040043,21111121080,21111110082,21111261027,4,5,4,6,6,5,0
21333361006,21222370013,21222431039,21111040043,21111121080,21111450102,21111191005,5,5,4,6,7,5,5
21333361012,21222370013,21222221005,21111040043,21111121080,21111230109,21111131076,6,5,4,6,3,5,0
21333361013,21222370013,21222221005,21111040043,21111121080,21111230109,21111131076,6,5,4,6,3,5,2
21333361017,21222370013,21222431039,21111040043,21111121080,21111450102,21111191005,5,5,4,6,7,5,4
21333361018,21222370013,21222091050,21111040043,21111121080,21111070079,21111221056,6,6,4,6,6,5,6
21333361028,21222370013,21222091050,21111040043,21111121080,21111070079,21111221056,6,6,4,6,6,5,3
21333361031,21222370013,21222021035,21111040043,21111121080,21111020016,21111141143,3,4,4,6,0,5,2
21333361041,21222370013,21222091050,21111040043,21111121080,21111070079,21111221056,6,6,4,6,6,5,7
21333361042,21222370013,21222431039,21111040043,21111121080,21111450102,21111191005,5,5,4,6,7,5,7
21333361047,21222370013,21222471053,21111040043,21111121080,21111490152,21111071052,4,5,4,6,6,5,5
21333361053,21222370013,21222021035,21111040043,21111121080,21111020016,21111141143,3,4,4,6,0,5,0
21333361056,21222370013,21222431039,21111040043,21111121080,21111450102,21111191005,5,5,4,6,7,5,3
21333361059,21222370013,21222401055,21111040043,21111121080,21111250039,21111121014,7,5,4,6,6,5,4
21333371006,21222370027,21222171049,21111040043,21111121080,21111120091,21111051065,5,5,4,6,6,5,6
21333371007,21222370027,21222301041,21111040043,21111121080,21111330054,21111251047,7,4,4,6,0,5,3
21333371013,21222370027,21222021029,21111040043,21111121080,21111020016,21111321048,6,4,4,6,0,5,0
21333371017,21222370027,21222301041,21111040043,21111121080,21111330054,21111251047,7,4,4,6,0,5,0
21333371020,21222370027,21222221055,21111040043,21111121080,21111230109,21111161041,2,5,4,6,3,5,2
21333371026,21222370027,21222171049,21111040043,21111121080,21111120091,21111051065,5,5,4,6,6,5,2
21333371034,21222370027,21222221055,21111040043,21111121080,21111230109,21111161041,2,5,4,6,3,5,0
21333371036,21222370027,21222091038,21111040043,21111121080,21111070079,21111431015,5,6,4,6,7,5,2
21333371037,21222370027,21222091038,21111040043,21111121080,21111070079,21111431015,5,6,4,6,7,5,1
21333371042,21222370027,21222051026,21111040043,21111121080,21111030033,21111141099,7,4,4,6,5,5,1
21333371043,21222370027,21222221055,21111040043,21111121080,21111230109,21111161041,2,5,4,6,3,5,3
21333371045,21222370027,21222091038,21111040043,21111121080,21111070079,21111431015,5,6,4,6,7,5,5
21333371046,21222370027,21222021029,21111040043,21111121080,21111020016,21111321048,6,4,4,6,0,5,0
21333371048,21222370027,21222091038,21111040043,21111121080,21111070079,21111431015,5,6,4,6,7,5,1
21333371049,21222370027,21222021029,21111040043,21111121080,21111020016,21111321048,6,4,4,6,0,5,0
21333371054,21222370027,21222221055,21111040043,21111121080,21111230109,21111161041,2,5,4,6,3,5,0
21333371056,21222370027,21222051026,21111040043,21111121080,21111030033,21111141099,7,4,4,6,5,5,0
21333371059,21222370027,21222401020,21111040043,21111121080,21111250039,21111021166,3,5,4,6,0,5,1
21333381009,21222380051,21222471021,21111040138,21111121059,21111490152,21111441118,5,5,2,6,6,4,0
21333381013,21222380051,21222431050,21111040138,21111121059,21111450102,21111371128,5,5,2,6,5,4,6
21333381014,21222380051,21222051055,21111040138,21111121059,21111030033,21111321007,3,4,2,6,7,4,4
21333381015,21222380051,21222401025,21111040138,21111121059,21111250039,21111121014,7,5,2,6,4,4,4
21333381029,21222380051,21222261004,21111040138,21111121059,21111290059,21111491057,6,5,2,6,6,4,0
21333381034,21222380051,21222401025,21111040138,21111121059,21111250039,21111121014,7,5,2,6,4,4,2
21333381035,21222380051,21222361049,21111040138,21111121059,21111360003,21111291028,5,5,2,6,5,4,6
21333381038,21222380051,21222021034,21111040138,21111121059,21111020016,21111181035,5,4,2,6,0,4,0
21333381044,21222380051,21222361049,21111040138,21111121059,21111360003,21111291028,5,5,2,6,5,4,5
21333381049,21222380051,21222431050,21111040138,21111121059,21111450102,21111371128,5,5,2,6,5,4,0
21333381060,21222380051,21222021034,21111040138,21111121059,21111020016,21111181035,5,4,2,6,0,4,1
21333381066,21222380051,21222401025,21111040138,21111121059,21111250039,21111121014,7,5,2,6,4,4,5
21333381070,21222380051,21222171014,21111040138,21111121059,21111120091,21111091114,4,5,2,6,3,4,4
21333381072,21222380051,21222171014,21111040138,21111121059,21111120091,21111091114,4,5,2,6,3,4,4
21333381075,21222380051,21222401025,21111040138,21111121059,21111250039,21111121014,7,5,2,6,4,4,6
21333391005,21222380024,21222081008,21111040138,21111191105,21111050070,21111431024,6,5,4,6,6,4,6
21333391008,21222380024,21222471062,21111040138,21111191105,21111490152,21111151022,1,5,4,6,7,4,3
21333391032,21222380024,21222081008,21111040138,21111191105,21111050070,21111431024,6,5,4,6,6,4,2
21333391036,21222380024,21222301040,21111040138,21111191105,21111330054,21111151142,6,4,4,6,6,4,1
21333391038,21222380024,21222221049,21111040138,21111191105,21111230109,21111301085,6,5,4,6,1,4,4
21333391039,21222380024,21222431019,21111040138,21111191105,21111450102,21111191005,5,5,4,6,6,4,2
21333391040,21222380024,21222261041,21111040138,21111191105,21111290059,21111491057,6,5,4,6,4,4,4
21333391046,21222380024,21222051009,21111040138,21111191105,21111030033,21111141099,7,4,4,6,6,4,0
21333391058,21222380024,21222261041,21111040138,21111191105,21111290059,21111491057,6,5,4,6,4,4,5
21333391069,21222380024,21222081008,21111040138,21111191105,21111050070,21111431024,6,5,4,6,6,4,0
21333391074,21222380024,21222301040,21111040138,21111191105,21111330054,21111151142,6,4,4,6,6,4,0
21333400003,21222390014,21222401002,21111400103,21111241049,21111250039,21111191090,5,5,3,5,0,4,3
21333401010,21222390014,21222131011,21111400103,21111241049,21111110082,21111161141,5,5,3,5,7,4,5
21333401011,21222390014,21222471052,21111400103,21111241049,21111490152,21111371023,6,5,3,5,0,4,0
21333401012,21222390014,21222471052,21111400103,21111241049,21111490152,21111371023,6,5,3,5,0,4,0
21333401018,21222390014,21222051044,21111400103,21111241049,21111030033,21111511098,6,4,3,5,0,4,0
21333401022,21222390014,21222051044,21111400103,21111241049,21111030033,21111511098,6,4,3,5,0,4,4
21333401031,21222390014,21222401002,21111400103,21111241049,21111250039,21111191090,5,5,3,5,0,4,3
21333401033,21222390014,21222261045,21111400103,21111241049,21111290059,21111401092,6,5,3,5,2,4,1
21333401037,21222390014,21222401002,21111400103,21111241049,21111250039,21111191090,5,5,3,5,0,4,0
21333401042,21222390014,21222261045,21111400103,21111241049,21111290059,21111401092,6,5,3,5,2,4,5
21333401051,21222390014,21222171012,21111400103,21111241049,21111120091,21111051065,5,5,3,5,5,4,4
21333401053,21222390014,21222051044,21111400103,21111241049,21111030033,21111511098,6,4,3,5,0,4,0
21333401054,21222390014,21222471052,21111400103,21111241049,21111490152,21111371023,6,5,3,5,0,4,6
21333401056,21222390014,21222261045,21111400103,21111241049,21111290059,21111401092,6,5,3,5,2,4,5
21333401061,21222390014,21222471052,21111400103,21111241049,21111490152,21111371023,6,5,3,5,0,4,1
21333401081,21222390014,21222171012,21111400103,21111241049,21111120091,21111051065,5,5,3,5,5,4,6
21333401084,21222390014,21222261045,21111400103,21111241049,21111290059,21111401092,6,5,3,5,2,4,1
21333401087,21222390014,21222131011,21111400103,21111241049,21111110082,21111161141,5,5,3,5,7,4,5
21333401089,21222390014,21222401002,21111400103,21111241049,21111250039,21111191090,5,5,3,5,0,4,2
21333401090,21222390014,21222081017,21111400103,21111241049,21111050070,21111221088,5,5,3,5,2,4,4
21333401097,21222390014,21222401002,21111400103,21111241049,21111250039,21111191090,5,5,3,5,0,4,5
21333410007,21222440059,21222361012,21111400103,21111331014,21111360003,21111331050,4,5,2,5,2,3,0
21333411006,21222440059,21222431045,21111400103,21111331014,21111450102,21111281114,4,5,2,5,7,3,6
21333411009,21222440059,21222011107,21111400103,21111331014,21111010144,21111101168,4,4,2,5,0,3,0
21333411010,21222440059,21222131035,21111400103,21111331014,21111110082,21111101006,6,5,2,5,4,3,0
21333411014,21222440059,21222081055,21111400103,21111331014,21111050070,21111511065,4,5,2,5,5,3,6
21333411019,21222440059,21222081055,21111400103,21111331014,21111050070,21111511065,4,5,2,5,5,3,0
21333411028,21222440059,21222461045,21111400103,21111331014,21111490013,21111371048,6,5,2,5,2,3,0
21333411048,21222440059,21222461045,21111400103,21111331014,21111490013,21111371048,6,5,2,5,2,3,0
21333411049,21222440059,21222431045,21111400103,21111331014,21111450102,21111281114,4,5,2,5,7,3,5
21333411063,21222440059,21222131035,21111400103,21111331014,21111110082,21111101006,6,5,2,5,4,3,0
21333411074,21222440059,21222131035,21111400103,21111331014,21111110082,21111101006,6,5,2,5,4,3,3
21333421011,21222400018,21222051045,21111250039,21111291009,21111030033,21111141099,7,4,5,5,7,5,7
21333421013,21222400018,21222301012,21111250039,21111291009,21111330054,21111291149,6,4,5,5,2,5,6
21333421014,21222400018,21222121014,21111250039,21111291009,21111100095,21111221033,0,5,5,5,0,5,0
21333421017,21222400018,21222081002,21111250039,21111291009,21111050070,21111511065,4,5,5,5,6,5,0
21333421019,21222400018,21222461024,21111250039,21111291009,21111490013,21111151028,6,5,5,5,3,5,5
21333421020,21222400018,21222261036,21111250039,21111291009,21111290059,21111251085,6,5,5,5,7,5,0
21333421022,21222400018,21222461024,21111250039,21111291009,21111490013,21111151028,6,5,5,5,3,5,0
21333421030,21222400018,21222221036,21111250039,21111291009,21111230109,21111301085,6,5,5,5,4,5,5
21333421038,21222400018,21222461024,21111250039,21111291009,21111490013,21111151028,6,5,5,5,3,5,2
21333421040,21222400018,21222461024,21111250039,21111291009,21111490013,21111151028,6,5,5,5,3,5,6
21333421042,21222400018,21222431016,21111250039,21111291009,21111450102,21111371128,5,5,5,5,4,5,6
21333421058,21222400018,21222301012,21111250039,21111291009,21111330054,21111291149,6,4,5,5,2,5,6
21333421062,21222400018,21222011013,21111250039,21111291009,21111010144,21111181041,3,4,5,5,0,5,3
21333421064,21222400018,21222431016,21111250039,21111291009,21111450102,21111371128,5,5,5,5,4,5,0
21333421065,21222400018,21222081002,21111250039,21111291009,21111050070,21111511065,4,5,5,5,6,5,6
21333421072,21222400018,21222431016,21111250039,21111291009,21111450102,21111371128,5,5,5,5,4,5,6
21333421074,21222400018,21222461024,21111250039,21111291009,21111490013,21111151028,6,5,5,5,3,5,2
21333421076,21222400018,21222431016,21111250039,21111291009,21111450102,21111371128,5,5,5,5,4,5,1
21333421077,21222400018,21222431016,21111250039,21111291009,21111450102,21111371128,5,5,5,5,4,5,3
21333421081,21222400018,21222461024,21111250039,21111291009,21111490013,21111151028,6,5,5,5,3,5,4
21333421082,21222400018,21222361051,21111250039,21111291009,21111360003,21111481012,7,5,5,5,4,5,3
21333421084,21222400018,21222361051,21111250039,21111291009,21111360003,21111481012,7,5,5,5,4,5,1
21333431001,21222270029,21222051064,21111490049,21111071074,21111030033,21111141099,7,4,7,5,2,3,4
21333431003,21222270029,21222121029,21111490049,21111071074,21111100095,21111511041,5,5,7,5,1,3,3
21333431005,21222270029,21222361052,21111490049,21111071074,21111360003,21111151091,7,5,7,5,4,3,7
21333431006,21222270029,21222051064,21111490049,21111071074,21111030033,21111141099,7,4,7,5,2,3,0
21333431030,21222270029,21222121029,21111490049,21111071074,21111100095,21111511041,5,5,7,5,1,3,3
21333431036,21222270029,21222251003,21111490049,21111071074,21111260024,21111091046,6,5,7,5,6,3,2
21333431039,21222270029,21222301007,21111490049,21111071074,21111330054,21111341040,6,4,7,5,5,3,0
